response_id	property_id	stay_date_weekday	season	purpose	channel	loyalty_tier	room_type	stay_nights	lead_time_days	rate_usd	issue_reported	cleanliness_score	staff_friendliness_score	checkin_score	room_comfort_score	value_for_money_score	wifi_score	breakfast_score	noise_level_score	problem_resolution_score	overall_satisfaction_score	likelihood_to_recommend	comment_text
R003651	H018	Sun	Winter	Business	Direct	Gold	Standard	1	41	127.59	0	10	7	7	7	9	9	10	6	6	8	9	maintenance fixed it; could be better
R003652	H008	Fri	Summer	Business	Group	None	Premium	7	26	172.53	0	3	3	5	3	6	1	1	2	2	3	2	quiet at night; won’t be back
R003653	H007	Tue	Fall	Business	Group	None	Premium	3	0	167.51	0	5	6	6	8	9	6	6	3	3	6	6	issue was resolved quickly; met expectations
R003654	H002	Mon	Summer	Business	Direct	None	Standard	6	35	281.34	0	3	5	2	5	2	2	3	4	5	4	3	reasonable rate; bed was comfortable; needs improvement
R003655	H005	Sat	Summer	Business	Direct	None	Premium	6	20	168.81	1	7	7	3	7	10	7	6	9	5	7	8	staff was friendly; met expectations
R003656	H001	Mon	Winter	Business	Direct	None	Standard	2	22	257.97	0	5	7	3	6	3	2	8	7	6	6	6	breakfast was great; met expectations
R003657	H004	Sun	Summer	Business	Direct	Diamond	Premium	4	22	181.69	0	8	8	7	7	9	4	4	9	7	7	7	front desk was unhelpful; okay overall
R003658	H019	Thu	Spring	Business	OTA	Silver	Standard	6	29	177.75	0	4	6	1	6	3	6	1	8	5	4	3	bathroom could be cleaner; not what I expected
R003659	H011	Sun	Summer	Leisure	OTA	Silver	Standard	3	17	153.74	0	2	2	3	3	5	3	2	1	6	3	2	wifi kept dropping; needs improvement
R003660	H013	Sat	Summer	Business	OTA	None	Standard	6	0	159.33	0	1	4	4	3	4	4	3	6	4	4	4	great view from the room; won’t be back
R003661	H008	Sun	Fall	Business	Direct	Silver	Standard	4	22	228.38	0	5	3	6	7	5	4	3	6	2	5	6	good value; okay overall
R003662	H013	Sat	Summer	Leisure	Direct	Silver	Standard	7	1	131.16	0	8	8	8	5	6	4	8	7	5	6	7	internet was reliable; could be better
R003663	H012	Fri	Summer	Leisure	Group	Diamond	Standard	7	40	232.58	0	6	10	10	6	5	8	9	4	6	6	6	problem wasn’t resolved; okay overall
R003664	H019	Tue	Spring	Leisure	Group	None	Standard	7	14	261.45	0	7	7	8	7	7	6	6	9	10	8	6	slow response from staff; okay overall
R003665	H016	Fri	Winter	Business	Direct	Gold	Standard	2	17	139.49	0	8	10	10	10	6	10	8	10	10	8	8	breakfast was great; front desk was unhelpful; met expectations
R003666	H012	Fri	Summer	Business	OTA	None	Standard	6	10	247.48	1	5	3	4	4	2	4	2	6	4	2	2	quiet at night; won’t be back
R003667	H016	Thu	Summer	Business	OTA	Silver	Standard	6	22	237.89	0	9	8	4	7	9	8	8	7	5	7	7	maintenance fixed it; mobile check-in worked well; okay overall
R003668	H013	Thu	Summer	Business	OTA	Diamond	Premium	4	23	227.15	0	8	7	7	4	4	9	7	9	7	5	6	took too long to address; fees felt high; met expectations
R003669	H020	Tue	Summer	Business	OTA	Silver	Standard	2	10	136.84	0	5	8	6	7	5	7	4	4	8	6	6	great service from the team; okay overall
R003670	H011	Wed	Spring	Leisure	Corporate	Gold	Standard	3	23	167.84	0	10	8	5	7	5	8	5	8	6	7	8	fees felt high; could hear neighbors; could be better
R003671	H018	Mon	Spring	Business	Direct	Gold	Premium	4	19	167.75	0	8	9	5	10	9	10	10	8	6	8	7	long line at check-in; okay overall
R003672	H004	Wed	Winter	Leisure	Direct	Diamond	Standard	7	17	300.44	0	9	7	5	10	7	6	8	10	6	7	7	long line at check-in; internet was reliable; met expectations
R003673	H004	Thu	Summer	Business	Group	None	Standard	7	9	174.4	0	3	4	1	5	4	3	4	1	4	4	3	room felt small; hallways felt dirty; won’t be back
R003674	H007	Sat	Fall	Business	Direct	None	Standard	7	46	164.0	0	3	6	4	5	6	4	6	1	4	5	4	great view from the room; met expectations
R003675	H017	Thu	Summer	Leisure	Direct	Silver	Suite	7	32	106.12	0	5	5	5	7	6	7	7	5	3	6	6	long line at check-in; okay overall
R003676	H018	Sun	Summer	Leisure	Corporate	Diamond	Standard	1	27	116.69	0	5	6	5	5	10	5	8	5	9	6	5	great view from the room; could be better
R003677	H009	Sun	Summer	Business	Corporate	Silver	Standard	7	32	133.95	0	4	5	4	4	4	6	4	2	5	5	4	slow response from staff; met expectations
R003678	H009	Mon	Winter	Leisure	OTA	None	Standard	4	22	196.68	0	2	1	1	2	1	1	1	1	4	3	3	overpriced for what you get; needs improvement
R003679	H010	Fri	Winter	Business	Corporate	Silver	Premium	1	14	89.56	0	6	9	6	8	8	7	5	6	4	7	7	problem wasn’t resolved; noise from hallway; could be better
R003680	H005	Wed	Spring	Business	OTA	None	Standard	1	0	135.05	0	8	5	7	10	7	5	6	4	3	7	6	keys didn’t work at first; could be better
R003681	H011	Sat	Fall	Leisure	Direct	None	Premium	2	3	80.0	0	9	9	9	10	8	6	6	9	8	9	9	limited breakfast options; keys didn’t work at first; great stay overall
R003682	H017	Thu	Winter	Business	OTA	None	Standard	2	44	259.11	0	4	5	6	5	5	3	1	1	8	5	6	check-in was quick; could be better
R003683	H016	Mon	Summer	Business	Corporate	None	Standard	1	32	181.38	0	6	8	5	5	3	7	5	5	10	7	7	room was spotless; good coffee; met expectations
R003684	H002	Tue	Spring	Business	Corporate	Gold	Standard	3	20	193.62	1	4	4	1	4	2	4	2	2	5	2	4	long line at check-in; won’t be back
R003685	H008	Fri	Summer	Business	Direct	None	Premium	4	0	109.6	0	5	5	8	8	6	8	9	7	10	7	7	quiet at night; okay overall
R003686	H013	Mon	Spring	Business	Direct	None	Standard	3	26	244.68	1	2	4	2	5	6	3	1	6	8	5	6	wifi was fast; met expectations
R003687	H012	Wed	Fall	Business	Corporate	Silver	Standard	5	15	265.18	0	10	8	8	10	9	9	10	6	6	8	7	fees felt high; okay overall
R003688	H015	Sun	Spring	Leisure	Direct	None	Standard	6	26	179.02	0	5	4	3	4	4	2	1	1	4	4	4	street noise was noticeable; good coffee; needs improvement
R003689	H015	Mon	Fall	Leisure	Direct	None	Standard	3	5	146.25	0	6	6	8	6	6	6	5	3	6	6	5	quiet at night; cleaning was excellent; could be better
R003690	H007	Fri	Summer	Business	Corporate	None	Standard	1	12	208.13	1	7	4	5	1	7	4	2	4	6	5	4	bed was comfortable; overpriced for what you get; could be better
R003691	H010	Fri	Spring	Business	OTA	None	Standard	3	29	219.09	0	2	7	4	9	7	6	3	6	9	6	8	limited breakfast options; front desk was unhelpful; could be better
R003692	H004	Wed	Summer	Leisure	Direct	Silver	Standard	5	41	227.22	0	9	9	9	8	8	7	7	3	6	8	6	noise from hallway; okay overall
R003693	H015	Mon	Summer	Business	Direct	None	Standard	3	10	214.83	0	5	6	8	8	4	2	5	5	6	6	7	internet was reliable; okay overall
R003694	H009	Mon	Winter	Business	Direct	None	Standard	5	6	232.84	0	3	5	6	5	5	4	4	2	2	4	4	hallways felt dirty; problem wasn’t resolved; won’t be back
R003695	H007	Sun	Summer	Leisure	Corporate	None	Standard	6	30	133.44	0	3	7	5	5	6	5	6	1	5	5	6	quiet at night; could be better
R003696	H016	Fri	Summer	Business	OTA	None	Premium	6	3	229.71	0	7	3	8	6	6	6	8	9	8	7	7	internet was reliable; met expectations
R003697	H019	Wed	Summer	Business	Direct	None	Standard	5	4	147.77	0	6	5	4	5	3	6	5	1	4	5	6	great view from the room; could be better
R003698	H018	Sat	Summer	Business	OTA	None	Standard	1	21	80.0	1	5	4	2	2	4	3	1	6	5	3	3	long line at check-in; won’t be back
R003699	H003	Mon	Summer	Business	Direct	None	Standard	6	43	147.22	0	2	3	1	1	3	3	2	2	5	2	3	wifi was fast; needs improvement
R003700	H017	Mon	Spring	Business	Direct	None	Standard	3	8	141.77	0	1	5	1	3	5	1	1	1	3	3	1	good coffee; needs improvement
R003701	H012	Tue	Spring	Leisure	Direct	Gold	Standard	3	14	189.46	0	5	6	8	4	8	7	7	5	4	5	4	quiet at night; met expectations
R003702	H003	Sat	Spring	Business	OTA	None	Standard	5	19	225.28	0	2	2	4	1	3	3	3	1	1	2	2	problem wasn’t resolved; needs improvement
R003703	H008	Wed	Summer	Leisure	Direct	None	Premium	6	12	186.57	0	2	5	3	5	4	2	5	5	2	3	3	could hear neighbors; not what I expected
R003704	H005	Fri	Spring	Leisure	Direct	Silver	Standard	5	0	295.52	0	8	7	7	7	7	7	5	8	7	7	6	wifi was fast; overpriced for what you get; okay overall
R003705	H006	Tue	Winter	Business	OTA	None	Standard	3	28	143.5	0	4	1	2	2	2	3	2	1	4	2	1	good coffee; needs improvement
R003706	H013	Sat	Fall	Business	OTA	Gold	Standard	4	20	80.0	0	6	8	6	7	4	3	4	6	6	6	6	AC was loud; met expectations
R003707	H009	Sat	Spring	Business	Direct	None	Standard	3	22	191.68	0	6	7	3	6	6	2	8	8	5	6	5	great view from the room; great service from the team; met expectations
R003708	H015	Wed	Winter	Leisure	Direct	Silver	Standard	4	16	142.31	0	7	8	8	6	5	3	6	2	6	6	6	keys didn’t work at first; okay overall
R003709	H017	Tue	Fall	Business	Direct	Diamond	Premium	6	36	109.86	0	9	10	10	10	10	8	7	9	10	10	10	street noise was noticeable; fees felt high; great stay overall
R003710	H001	Fri	Summer	Leisure	OTA	None	Premium	7	12	157.15	0	7	6	4	4	7	3	4	3	6	5	5	could hear neighbors; great view from the room; okay overall
R003711	H017	Tue	Fall	Leisure	Corporate	None	Standard	3	5	128.0	0	1	2	3	3	2	5	2	2	1	2	1	good coffee; won’t be back
R003712	H003	Tue	Spring	Leisure	Direct	Silver	Standard	3	38	133.91	0	2	4	2	5	3	5	2	3	3	4	3	problem wasn’t resolved; not what I expected
R003713	H001	Fri	Summer	Leisure	Corporate	Diamond	Standard	7	0	266.35	0	6	7	8	6	3	6	3	6	6	6	6	noise from hallway; room felt small; could be better
R003714	H002	Thu	Fall	Leisure	Corporate	None	Standard	2	16	182.46	0	3	3	3	4	2	2	1	1	1	3	4	quiet at night; won’t be back
R003715	H002	Sat	Spring	Leisure	Direct	Silver	Standard	3	17	159.08	0	4	5	3	4	2	4	4	4	4	3	2	street noise was noticeable; won’t be back
R003716	H007	Wed	Winter	Leisure	Direct	None	Premium	7	17	270.86	0	4	9	5	4	1	5	6	7	4	5	5	hallways felt dirty; okay overall
R003717	H017	Tue	Winter	Leisure	Direct	Silver	Standard	7	0	157.27	1	3	4	2	4	5	5	1	2	2	1	1	check-in was quick; needs improvement
R003718	H014	Fri	Fall	Leisure	Direct	None	Standard	6	4	101.19	0	7	5	7	7	7	6	8	4	7	7	7	good value; okay overall
R003719	H009	Fri	Spring	Leisure	OTA	Silver	Standard	7	29	95.41	0	4	5	4	5	3	6	4	1	5	4	5	quiet at night; not what I expected
R003720	H019	Wed	Summer	Business	Direct	None	Standard	2	35	170.2	0	6	1	1	5	2	1	1	1	1	3	3	internet was reliable; took too long to address; not what I expected
R003721	H010	Thu	Summer	Leisure	Corporate	Silver	Premium	1	13	80.0	0	7	9	6	6	6	5	8	10	6	6	5	long line at check-in; met expectations
R003722	H002	Mon	Fall	Business	OTA	None	Premium	7	7	104.65	0	3	4	3	3	4	5	5	3	1	3	2	room was spotless; wifi was fast; won’t be back
R003723	H001	Thu	Spring	Leisure	Corporate	Silver	Premium	4	0	152.12	0	7	7	4	5	5	5	5	3	8	5	5	staff was friendly; could be better
R003724	H011	Sun	Summer	Business	Corporate	Gold	Premium	2	29	242.92	0	4	6	3	4	1	2	3	4	5	4	4	good value; won’t be back
R003725	H005	Mon	Fall	Leisure	OTA	Gold	Standard	4	30	252.51	0	8	10	7	9	5	8	7	10	8	8	8	took too long to address; okay overall
R003726	H008	Thu	Spring	Leisure	Group	Diamond	Standard	6	0	214.58	0	6	5	7	7	6	6	7	4	8	6	7	room felt small; could be better
R003727	H007	Mon	Summer	Leisure	Group	Silver	Standard	4	0	174.77	0	5	5	7	4	6	2	5	2	8	4	4	cleaning was excellent; won’t be back
R003728	H008	Wed	Winter	Business	OTA	Silver	Standard	5	20	140.78	0	2	5	2	3	4	4	1	1	4	3	2	hallways felt dirty; not what I expected
R003729	H020	Sat	Spring	Leisure	Direct	None	Standard	4	21	198.3	0	4	8	6	9	5	4	5	7	5	5	7	breakfast was great; wifi was fast; met expectations
R003730	H002	Thu	Winter	Leisure	OTA	Diamond	Standard	4	12	281.92	0	3	3	6	3	3	6	4	4	9	3	2	took too long to address; needs improvement
R003731	H003	Mon	Spring	Leisure	Direct	Silver	Premium	7	18	183.49	0	3	4	3	2	4	1	3	6	5	3	2	great service from the team; not what I expected
R003732	H006	Thu	Spring	Leisure	OTA	None	Standard	7	15	147.28	0	1	1	1	3	1	4	3	1	1	1	1	long line at check-in; not what I expected
R003733	H015	Mon	Fall	Leisure	OTA	None	Premium	3	18	165.54	0	4	5	5	6	3	5	3	4	6	6	7	staff was friendly; okay overall
R003734	H006	Wed	Summer	Leisure	OTA	Gold	Premium	6	7	159.0	0	3	7	3	4	5	5	1	1	6	4	5	bathroom could be cleaner; needs improvement
R003735	H005	Sat	Spring	Business	Corporate	Gold	Premium	6	18	207.93	0	8	10	8	9	8	7	7	7	10	8	8	problem wasn’t resolved; okay overall
R003736	H015	Tue	Summer	Leisure	Direct	Gold	Standard	1	10	129.18	0	1	3	1	3	3	5	5	1	3	3	3	reasonable rate; bed was comfortable; won’t be back
R003737	H013	Thu	Fall	Business	OTA	Silver	Standard	6	9	199.37	0	6	6	7	8	7	3	8	5	5	6	6	slow response from staff; could be better
R003738	H013	Thu	Spring	Leisure	Direct	None	Standard	5	0	209.09	0	6	8	4	7	9	7	6	10	9	7	7	room was spotless; okay overall
R003739	H014	Sat	Winter	Leisure	Corporate	Diamond	Standard	6	16	195.64	0	7	8	6	7	8	2	5	7	6	8	8	maintenance fixed it; met expectations
R003740	H013	Mon	Winter	Business	OTA	Silver	Standard	6	28	109.83	0	5	6	6	6	5	6	4	3	1	5	5	overpriced for what you get; okay overall
R003741	H012	Thu	Fall	Business	Direct	Silver	Premium	7	14	166.03	0	5	2	4	6	6	5	6	6	4	4	3	slow response from staff; won’t be back
R003742	H011	Mon	Fall	Business	OTA	Silver	Standard	4	14	143.39	1	4	5	3	4	4	4	8	5	2	4	5	bathroom could be cleaner; room felt small; won’t be back
R003743	H016	Mon	Summer	Leisure	Direct	Silver	Standard	1	33	170.57	0	5	5	5	6	7	5	6	9	8	6	5	noise from hallway; met expectations
R003744	H007	Tue	Winter	Business	Corporate	Gold	Premium	2	30	135.0	0	7	7	8	6	6	7	7	6	7	8	8	great view from the room; mobile check-in worked well; okay overall
R003745	H007	Fri	Summer	Business	OTA	Silver	Standard	2	39	249.6	0	2	4	7	3	2	3	6	4	2	4	3	problem wasn’t resolved; front desk was unhelpful; not what I expected
R003746	H005	Mon	Summer	Leisure	OTA	Gold	Premium	2	45	186.21	0	7	9	4	6	6	7	6	6	10	7	6	reasonable rate; okay overall
R003747	H017	Sun	Spring	Business	OTA	Gold	Standard	5	19	80.0	0	8	10	9	5	8	9	7	7	6	8	9	staff was friendly; good coffee; okay overall
R003748	H001	Thu	Winter	Leisure	Corporate	None	Standard	7	4	95.22	0	2	5	2	2	4	1	2	2	5	3	3	issue was resolved quickly; not what I expected
R003749	H005	Sat	Spring	Business	Corporate	None	Standard	6	12	247.29	0	6	7	6	7	7	8	8	4	3	6	7	bathroom could be cleaner; could be better
R003750	H003	Tue	Summer	Business	OTA	Silver	Standard	4	25	164.2	0	4	6	3	3	5	1	6	3	1	4	4	mobile check-in worked well; wifi was fast; needs improvement
R003751	H008	Wed	Fall	Business	Corporate	Silver	Standard	4	35	151.61	0	5	6	5	5	8	1	5	5	3	6	6	overpriced for what you get; room felt small; okay overall
R003752	H005	Fri	Winter	Business	OTA	Silver	Premium	4	5	242.71	0	10	10	10	8	6	10	8	9	8	9	8	maintenance fixed it; would definitely return
R003753	H011	Wed	Fall	Business	Corporate	Gold	Premium	3	21	165.91	0	5	5	8	4	5	3	4	7	5	5	5	front desk was unhelpful; okay overall
R003754	H020	Thu	Summer	Leisure	Corporate	None	Standard	5	8	103.29	1	6	8	7	6	6	5	9	7	8	6	5	cleaning was excellent; met expectations
R003755	H009	Sat	Summer	Business	Direct	None	Standard	7	16	107.34	0	4	8	8	7	9	7	7	3	7	7	6	quiet at night; cleaning was excellent; could be better
R003756	H020	Fri	Fall	Business	Direct	Gold	Standard	1	16	212.65	0	7	10	7	7	6	6	8	5	7	7	7	wifi kept dropping; met expectations
R003757	H007	Sat	Summer	Business	Direct	Diamond	Standard	3	23	296.77	0	4	5	3	3	1	5	2	5	7	3	1	wifi was weak in the room; breakfast was great; won’t be back
R003758	H016	Mon	Winter	Business	Direct	None	Standard	1	42	225.37	0	6	8	7	6	7	8	9	5	10	7	8	internet was reliable; okay overall
R003759	H003	Fri	Spring	Leisure	OTA	None	Standard	6	24	152.09	0	2	2	4	3	2	4	1	1	7	3	3	limited breakfast options; bed was comfortable; not what I expected
R003760	H013	Fri	Fall	Business	Direct	None	Standard	2	13	161.4	0	6	8	3	5	4	4	4	1	3	6	6	quiet at night; met expectations
R003761	H016	Fri	Summer	Leisure	OTA	Silver	Standard	5	11	177.91	0	4	5	4	1	5	4	3	5	2	4	4	wifi was weak in the room; staff was friendly; won’t be back
R003762	H014	Fri	Spring	Business	Direct	Silver	Standard	1	16	80.0	0	6	9	8	8	7	9	7	5	8	7	8	check-in was quick; okay overall
R003763	H019	Fri	Summer	Business	Direct	None	Standard	4	8	176.41	0	2	3	6	3	4	3	3	1	1	4	6	limited breakfast options; maintenance fixed it; not what I expected
R003764	H013	Sat	Spring	Business	OTA	None	Standard	7	20	210.05	0	7	7	6	7	5	4	5	5	6	6	5	room was spotless; met expectations
R003765	H012	Tue	Spring	Business	OTA	Silver	Standard	7	0	281.38	0	6	5	4	4	2	7	5	1	8	4	3	street noise was noticeable; needs improvement
R003766	H013	Mon	Fall	Leisure	OTA	Silver	Standard	2	15	240.44	0	9	8	6	6	6	6	5	8	10	7	8	wifi was fast; okay overall
R003767	H008	Mon	Spring	Business	Corporate	Silver	Standard	5	16	290.8	0	2	5	3	3	1	2	3	4	5	3	3	limited breakfast options; not what I expected
R003768	H005	Tue	Spring	Business	Group	None	Premium	2	4	275.83	0	9	7	6	7	8	6	8	7	9	8	8	took too long to address; met expectations
R003769	H019	Fri	Spring	Leisure	OTA	None	Standard	6	13	258.68	0	1	1	1	3	4	4	5	3	2	3	1	slow response from staff; needs improvement
R003770	H020	Wed	Fall	Leisure	Direct	None	Premium	4	31	176.57	0	6	7	5	4	7	5	10	5	5	5	5	great view from the room; could be better
R003771	H019	Wed	Winter	Leisure	Direct	Diamond	Standard	6	32	195.69	1	8	9	10	10	10	8	10	10	8	9	9	front desk was unhelpful; mobile check-in worked well; great stay overall
R003772	H016	Sun	Winter	Leisure	Group	None	Standard	7	12	80.0	0	6	9	5	4	6	6	4	6	6	6	6	street noise was noticeable; good coffee; could be better
R003773	H005	Sun	Spring	Leisure	OTA	Silver	Standard	3	24	182.82	0	6	8	7	8	7	5	9	6	8	8	8	noise from hallway; reasonable rate; met expectations
R003774	H005	Thu	Winter	Leisure	Corporate	Silver	Standard	1	0	208.97	0	3	9	6	4	6	3	7	7	9	7	6	wifi was fast; could be better
R003775	H007	Thu	Winter	Leisure	OTA	Gold	Standard	3	14	158.0	0	6	6	4	7	5	7	8	6	4	6	5	noise from hallway; okay overall
R003776	H011	Wed	Winter	Business	Direct	None	Standard	2	21	82.5	1	3	4	2	4	5	3	1	7	6	3	4	reasonable rate; won’t be back
R003777	H005	Thu	Winter	Leisure	OTA	None	Standard	1	36	269.97	0	4	5	5	6	3	6	8	5	8	5	5	took too long to address; okay overall
R003778	H016	Wed	Summer	Business	Corporate	Gold	Standard	6	32	199.36	1	10	9	10	8	7	10	10	10	3	7	9	mobile check-in worked well; front desk was unhelpful; could be better
R003779	H002	Mon	Winter	Leisure	Corporate	None	Standard	7	21	278.24	0	4	4	3	5	5	6	6	5	6	5	6	front desk was unhelpful; okay overall
R003780	H019	Sat	Spring	Leisure	Direct	Silver	Standard	4	7	219.53	0	3	2	4	2	1	5	2	3	4	3	3	quiet at night; needs improvement
R003781	H010	Thu	Summer	Business	OTA	None	Standard	4	34	257.11	0	4	6	8	6	6	5	5	8	3	5	5	staff was friendly; could be better
R003782	H008	Tue	Winter	Leisure	Direct	Diamond	Suite	5	14	244.79	0	6	7	5	7	1	7	6	5	8	6	6	could hear neighbors; wifi was weak in the room; okay overall
R003783	H010	Fri	Spring	Leisure	Group	Gold	Standard	7	23	134.23	0	5	8	4	6	5	7	7	1	7	6	6	took too long to address; room felt small; okay overall
R003784	H010	Thu	Fall	Business	Direct	None	Standard	1	17	144.46	0	7	5	5	6	4	3	7	6	10	6	6	good coffee; could be better
R003785	H012	Wed	Summer	Business	Corporate	Gold	Standard	4	42	149.3	0	5	5	3	5	2	2	6	3	2	4	6	took too long to address; long line at check-in; won’t be back
R003786	H007	Tue	Summer	Leisure	Direct	Gold	Standard	7	11	117.02	0	8	8	8	8	6	7	9	6	6	8	8	noise from hallway; okay overall
R003787	H007	Mon	Summer	Leisure	OTA	Silver	Standard	2	29	280.91	0	7	4	2	6	1	1	4	7	3	4	5	mobile check-in worked well; not what I expected
R003788	H008	Thu	Fall	Business	OTA	None	Standard	5	17	177.54	0	5	5	3	4	4	1	5	3	5	4	4	cleaning was excellent; needs improvement
R003789	H004	Wed	Winter	Business	Direct	None	Suite	1	25	202.57	0	6	7	4	7	8	3	10	7	9	6	5	maintenance fixed it; met expectations
R003790	H005	Mon	Winter	Leisure	Corporate	Silver	Premium	6	37	95.14	0	4	9	7	8	8	9	8	4	8	7	6	wifi was fast; could be better
R003791	H009	Sat	Fall	Business	Corporate	None	Standard	5	0	224.12	0	3	4	2	5	6	3	8	5	1	4	4	bathroom could be cleaner; slow response from staff; not what I expected
R003792	H001	Sat	Winter	Business	Corporate	Gold	Premium	7	17	150.43	0	10	9	7	7	6	10	9	8	10	9	9	great view from the room; highly recommend
R003793	H009	Thu	Summer	Business	Direct	None	Standard	3	7	250.66	0	5	2	6	4	1	3	3	1	1	3	3	wifi kept dropping; not what I expected
R003794	H009	Sat	Winter	Business	Corporate	Silver	Suite	6	23	133.88	0	4	5	4	5	6	7	5	1	5	4	4	slow response from staff; room was spotless; won’t be back
R003795	H001	Thu	Spring	Leisure	OTA	None	Standard	6	26	254.91	1	6	5	5	5	6	4	2	7	6	5	3	wifi kept dropping; room was spotless; could be better
R003796	H010	Tue	Summer	Leisure	OTA	Silver	Suite	1	12	231.45	0	8	10	10	7	8	10	8	8	2	8	9	internet was reliable; issue was resolved quickly; could be better
R003797	H014	Thu	Summer	Leisure	OTA	None	Standard	6	12	147.06	0	4	3	2	5	3	5	7	4	1	4	4	wifi kept dropping; won’t be back
R003798	H016	Wed	Summer	Leisure	OTA	None	Standard	5	20	260.07	0	6	5	6	6	4	4	7	5	3	6	6	wifi was weak in the room; problem wasn’t resolved; met expectations
R003799	H008	Thu	Winter	Business	Direct	None	Premium	5	3	243.93	0	4	2	3	3	2	2	1	1	2	4	4	great service from the team; won’t be back
R003800	H011	Sun	Spring	Business	OTA	Silver	Standard	4	22	204.38	0	5	4	5	7	4	4	2	8	6	5	6	bathroom could be cleaner; met expectations
R003801	H002	Wed	Summer	Business	Direct	None	Standard	6	8	115.38	0	4	7	2	3	4	4	1	2	3	4	5	limited breakfast options; not what I expected
R003802	H007	Tue	Winter	Business	Direct	Gold	Standard	1	27	223.01	1	6	7	6	8	6	4	7	6	6	7	7	good coffee; okay overall
R003803	H014	Mon	Summer	Business	Direct	None	Standard	3	2	178.96	0	4	3	4	6	5	4	4	2	2	3	4	reasonable rate; needs improvement
R003804	H010	Sun	Summer	Business	Direct	Silver	Standard	2	11	177.96	0	4	6	3	6	4	4	8	5	5	4	5	took too long to address; not what I expected
R003805	H020	Mon	Spring	Business	Corporate	Silver	Standard	6	9	179.43	0	10	9	7	7	8	10	10	7	8	9	8	issue was resolved quickly; would definitely return
R003806	H016	Sun	Spring	Business	OTA	None	Standard	2	14	173.19	0	8	8	9	8	9	6	10	8	3	7	6	wifi was weak in the room; staff was friendly; okay overall
R003807	H019	Mon	Fall	Leisure	Direct	None	Premium	1	35	123.06	0	6	5	6	3	5	6	10	7	7	5	5	good coffee; okay overall
